Nr;Event;Purity;CMM;SSQ;BSS;SilhCoeff;Rand statistic;
230;;0.5888203296457055;0.8727746986658935;1.6060406891656634E8;5.177180384914829E9;0.9206663386696995;0.49608608608608606;
231;;0.6256564837974918;0.8801665334494714;1.491876766577054E8;6.400923307979986E9;0.9237728273670964;0.49445045045045044;
232;;0.5790346135765615;0.8767151097601731;1.5557400364379314E8;6.243541250251197E9;0.9195316095017563;0.49847247247247245;
233;;0.5831264749086217;0.8854996432545252;1.6019352737317017E8;6.338117592296225E9;0.919784590226767;0.4988008008008008;
234;;0.5918950654147412;0.8885947015008122;1.4875992036867827E8;6.003203976108236E9;0.9226868679482028;0.49812212212212215;
235;;0.6037184695667536;0.8810376564838992;1.6086505648371118E8;6.349273102301596E9;0.916431323668176;0.49925525525525527;
236;;0.5618727150985217;0.8822212905286269;1.799231505238694E8;5.822692285685509E9;0.9135849897266723;0.5017497497497497;
237;;0.5864939765896142;0.8768390602421319;1.6167598576457047E8;7.097222522198961E9;0.9066002930199426;0.4982762762762763;
238;;0.5712456602468982;0.8734462078661172;1.5023874512352312E8;5.733555270512335E9;0.9266920103713392;0.5004844844844845;
239;;0.6045577951460304;0.8866652485004571;1.451340441747885E8;6.158147819890883E9;0.9228550789386798;0.5016516516516516;
240;;0.6442032993511853;0.8997713212154957;3.301260647702832E8;5.879623667968727E9;0.8315587479624917;0.48146346346346347;
241;;0.7959574996187168;0.8854219427917438;1.5142113771015665E8;7.130786686215673E9;0.9269231373307942;0.44604204204204206;
242;;0.7539104755643218;0.8833448065221365;1.477194761502509E8;5.996064271808189E9;0.9220597603305773;0.46305505505505506;
243;;0.7358652250619826;0.8846041293177079;1.6460300892454815E8;6.5790959981505375E9;0.9121970716912682;0.4641341341341341;
244;;0.6827361184411981;0.8934340199406089;1.5787172817737836E8;7.7195597301553135E9;0.9143101636959886;0.48104104104104106;
245;;0.6528069849664824;0.8885090942717113;1.5467352344830045E8;6.219436008709388E9;0.9177879007598063;0.4869149149149149;
246;;0.6398472449536279;0.8857277689821499;1.6227621330845547E8;7.644451226600922E9;0.92173404755024;0.4942302302302302;
247;;0.5940862693907049;0.8850746379521746;1.5192130705029705E8;5.222699805126625E9;0.9198240613970585;0.4980820820820821;
248;;0.6219122825109306;0.8891540330716731;1.6574051798135602E8;6.415781886182662E9;0.9098418796430292;0.4932892892892893;
249;;0.5580092778546386;0.8761383895104229;1.468208707278294E8;5.793053902669985E9;0.9256223954242497;0.5001881881881882;
250;;0.5905332024297542;0.8884558753105404;1.6195559924166995E8;6.655805540813982E9;0.9173696579745497;0.5028468468468469;
251;;0.5518710752329383;0.8840344552066738;1.5360912274563068E8;5.672501683468757E9;0.9240408296344953;0.5;
252;;0.6226607998347129;0.8919322481806606;1.438878083612777E8;6.249240371413319E9;0.9178090584788383;0.5065985985985986;
253;;0.6145234225312945;0.8778215994416849;1.712165418932039E8;5.670960984144934E9;0.9171500808781248;0.5005525525525526;
254;;0.5750965558470631;0.8892529694559677;1.43151973325872E8;7.063363250507557E9;0.917958499627215;0.5075035035035035;
255;;0.5727695600776048;0.892321810450945;1.3639310077001092E8;5.94613366726138E9;0.9176568246230006;0.4963983983983984;
256;;0.5549868415759697;0.8836334271734932;1.5263063632547796E8;6.62161374819816E9;0.9252754041407466;0.5026646646646646;
257;;0.5732712198068891;0.9016698028820451;1.4360983057946983E8;6.2379997119044895E9;0.917428792729552;0.5018338338338338;
258;;0.6961419856660634;0.9289581899317632;4.2604423424998736E8;5.264524542961319E9;0.8937841167679046;0.4794034034034034;
259;;0.7259363445639722;0.8941304556682319;1.2709689145080754E8;8.103101308741888E9;0.9230136221179592;0.46583183183183186;
260;;0.6886367520758844;0.8895620011040916;1.4725950562604505E8;5.801858535569622E9;0.919846775854154;0.4786986986986987;
261;;0.6180020571006037;0.8850341547674676;1.6576391301051027E8;7.045211819403908E9;0.9105855873370483;0.4930990990990991;
262;;0.5993439893439894;0.898789192274175;1.4152547180275473E8;6.19381021411304E9;0.9191353700390437;0.49626626626626624;
263;;0.6053537949762801;0.8842691273703154;1.5077151812828183E8;6.583561707325112E9;0.9223190755001187;0.4958178178178178;
264;;0.5799151815926009;0.8916826111692329;1.5805598698161605E8;6.106546566313974E9;0.9195736477257648;0.5011191191191191;
265;;0.5624976157519754;0.8807323820918935;1.5694830295274612E8;4.978413154409344E9;0.9170357046156195;0.4998758758758759;
266;;0.5806190476190476;0.8775287637034258;1.7258892964220726E8;6.095141388614324E9;0.9259812134464662;0.4996676676676677;
267;;0.5693092386471402;0.8829535623375371;1.5559300725250015E8;5.339549980383496E9;0.9126523891080132;0.5059299299299299;
268;;0.570432202477657;0.8723735049902448;1.6158906904803553E8;5.697201876728502E9;0.9263276169911215;0.5033853853853854;
269;;0.596698158327065;0.8874470040079272;1.5570792120463288E8;5.079339470889319E9;0.9173413385156745;0.49697497497497495;
270;;0.6033167173941079;0.893336027015233;1.401082297122127E8;5.585653655990018E9;0.9256018609218328;0.4993253253253253;
271;;0.6059984588178989;0.892492700188348;1.576530250014935E8;5.825135448234405E9;0.9062424970793341;0.4929069069069069;
272;;0.6290378918934265;0.8810411318260752;1.4953284341934928E8;6.899021785303105E9;0.9244339406063607;0.5092672672672672;
273;;0.6178969373552218;0.8952898240711558;1.3119154382005456E8;5.163266239788125E9;0.9219469703344407;0.49762962962962964;
274;;0.655763715936055;0.8953363193319558;1.5044855320018554E8;7.578279169607955E9;0.924295531986968;0.4905505505505505;
275;;0.648503814693864;0.8932045980053688;1.2609163651806478E8;5.777668389281021E9;0.9241585618343005;0.4879139139139139;
276;;0.7014188788192353;0.8978640666901944;5.138779405550154E8;7.08059477260636E9;0.8783118617388902;0.5052112112112113;
277;;0.7038947099412216;0.8720863906748836;1.6738418024727204E8;8.176090097899554E9;0.9290883621735011;0.48346346346346347;
278;;0.7084044764640478;0.8941484539135256;1.3127472340681325E8;5.386793425475641E9;0.9133865634618359;0.4709029029029029;
279;;0.6326780039428597;0.8938372715860642;1.5271230875696677E8;7.262262970442274E9;0.9152664318578905;0.49075075075075075;
280;;0.5747262375102116;0.883296556462533;1.5291490429305595E8;6.329535822612114E9;0.9173296824960551;0.4971551551551552;
281;;0.5406056902612478;0.8887365420724366;1.8534422119293568E8;6.236382015214926E9;0.9108646992987697;0.4993853853853854;
282;;0.5701202079454627;0.8847265821914174;1.4852590885647425E8;6.009700374648852E9;0.9181491961954554;0.5026126126126126;
283;;0.6001371982840101;0.8863259280694997;1.5570929283047825E8;6.689489706375424E9;0.9242459625496176;0.5006306306306306;
284;;0.5550611340368623;0.8804166198157051;1.524238041802589E8;5.359912068001593E9;0.9224907839954251;0.5033253253253254;
285;;0.5880172162228468;0.8874281485004608;1.438715361587201E8;7.026288374410955E9;0.925098712770404;0.4962202202202202;
286;;0.5903358766790555;0.8886580898300696;1.646212804967374E8;6.515205195048621E9;0.9165296667144016;0.49711511511511514;
287;;0.5793132785951554;0.8884432302843708;1.4877564074150726E8;7.035469664418207E9;0.919551066122922;0.4968668668668669;
288;;0.6045891472868217;0.8758851856695645;1.7284128212882254E8;5.654785219338098E9;0.93409885966814;0.4964984984984985;
289;;0.5895667232864868;0.8855276973651769;1.523738432337746E8;6.300768791596485E9;0.9194542625992695;0.4930970970970971;
290;;0.585000183257083;0.9059607075087436;1.401742956948446E8;6.337769118163936E9;0.9156802474814746;0.49713713713713714;
291;;0.5447535007555749;0.8884044449666053;1.430844239257932E8;7.714827529719993E9;0.920082397471744;0.5053573573573573;
292;;0.6297503175941206;0.8744780821043496;1.5162580077022803E8;6.554281181415646E9;0.9262469213084625;0.4929269269269269;
293;;0.6051139934746492;0.896760518200279;1.3632695013569054E8;4.8376204682247095E9;0.9103177860651936;0.4968988988988989;
294;;0.6015199688487309;0.8886900193407595;1.5159188829537702E8;7.611953527743778E9;0.9083672360669857;0.4937997997997998;
295;;0.7059292032357047;0.9462876094307845;3.615720022802471E8;5.534227636674996E9;0.8751267794039702;0.47923523523523526;
296;;0.6983926431384059;0.8757083792010911;1.2760457431314659E8;6.725396506195146E9;0.9211992459887302;0.47527927927927927;
297;;0.6095752703930122;0.8972669330596204;1.3197616815864599E8;6.45589209839008E9;0.92008823961676;0.4933133133133133;
298;;0.5542903872030635;0.8916418755236853;1.4131934900370798E8;6.271155546575914E9;0.9216304464391134;0.501049049049049;
299;;0.5519561337375422;0.8894164257773055;1.4285615068312103E8;5.00507367958455E9;0.9224875713650572;0.4994634634634635;
300;;0.5915235549930127;0.8815970360698041;1.518158132756004E8;5.406016849932175E9;0.924151835572497;0.4963903903903904;
301;;0.621528594700597;0.8938489405219116;1.5043544862066123E8;6.118266395313337E9;0.9225506970313319;0.4954774774774775;
302;;0.6024507992193621;0.8907578527668221;1.683572867206801E8;4.990520569523325E9;0.9174363176194418;0.492974974974975;
303;;0.600219874400574;0.8871827076010808;1.4215565863762954E8;6.306943002143873E9;0.9267872651061324;0.49555755755755754;
304;;0.633953296455503;0.8831016843637326;1.6244975889712465E8;6.063228643276094E9;0.9210445200801831;0.49153553553553553;
305;;0.6274319158197543;0.8790632006061682;1.989975300297681E8;5.55947355740186E9;0.9252668776805895;0.4951211211211211;
306;;0.6320184748073538;0.8790450321460751;1.4825541341607922E8;6.032694959108759E9;0.9264966084813754;0.48675275275275276;
307;;0.5800373778290883;0.9005317966973596;1.4596630833415768E8;5.971792669647928E9;0.9190638065436072;0.5042922922922923;
308;;0.5690560586361693;0.8974683501277693;1.291331848186756E8;6.599962719438902E9;0.9222058777944688;0.5008128128128128;
309;;0.6268986799759995;0.890806939205521;1.372243487987372E8;5.985923752720228E9;0.9229291378923082;0.5006726726726727;
310;;0.6132323925192165;0.8983672124132212;1.408016143017666E8;7.560149005465084E9;0.9125245336406085;0.49564564564564567;
311;;0.7135524127710944;0.9397445742423968;3.5258473345995814E8;5.700984537009937E9;0.8856183551093125;0.474006006006006;
312;;0.7281205263670224;0.8777720946847878;1.3562364926666677E8;6.557297965668039E9;0.9193675383505274;0.4664984984984985;
313;;0.6815198853434148;0.8909642789496743;1.620362295784155E8;7.165833258446684E9;0.9145942117311433;0.48215615615615615;
314;;0.6245259110827218;0.8722468063091444;1.518521673127192E8;6.052617320900715E9;0.9252853387815048;0.49174374374374374;
315;;0.6139758973673457;0.8809525327920792;1.5409739378053403E8;6.200479632871065E9;0.9236965644841675;0.4940780780780781;
316;;0.5565018622918909;0.8797831615593854;1.656692218707813E8;6.362260141558633E9;0.9124432414776366;0.5001301301301301;
317;;0.5648411270987383;0.8668637056281989;1.5324876996647683E8;6.13817231359984E9;0.9276018555489782;0.5006826826826827;
318;;0.5745324198057058;0.8885468729082385;1.7605658000520936E8;6.617814366604404E9;0.9153467258485415;0.5002862862862862;
319;;0.5490891379877049;0.8724521011850985;1.4850985155182752E8;6.775869625169642E9;0.9281771777562797;0.5002942942942943;
320;;0.5516986587313266;0.8930883559034981;1.613386447646887E8;6.065229863480582E9;0.9141330162403457;0.4991991991991992;
321;;0.5798314834458671;0.8878703326913971;1.6292452523088863E8;6.418496510020802E9;0.9193433004811666;0.5023483483483483;
322;;0.5349397307161439;0.8912512031290454;1.439122907847013E8;5.652070321341099E9;0.920671120014525;0.49906506506506504;
323;;0.5285637434432677;0.8939083716040394;1.6120262423155874E8;5.274407973049382E9;0.9155731377636149;0.500058058058058;
324;;0.5200666421207658;0.8846045140338804;1.4939565407795027E8;6.942450095842267E9;0.9239010513470218;0.5014414414414414;
325;;0.5405948874066038;0.8870334000609524;1.3058731595757566E8;5.597137003576607E9;0.9246043914282641;0.5022642642642643;
326;;0.5322684927499413;0.8929560085169737;1.471085995752856E8;7.293396911191897E9;0.9260540184795547;0.49986986986986987;
327;;0.587237105696422;0.9016904487198157;1.2568629386887467E8;6.511443756885359E9;0.9165957548553951;0.49512712712712714;
328;;0.5512578789970094;0.8933509230204109;3.5803745266032934E8;6.865369212424925E9;0.8868735043860164;0.5033373373373373;
329;;0.7787393111584627;0.8837098770711651;1.5886598272317678E8;7.080016022589492E9;0.9252383631049019;0.4571711711711712;
330;;0.7790424680609124;0.8955100568877882;1.2985800570655395E8;4.809598163041689E9;0.9148421424352702;0.4502082082082082;
331;;0.705189284145806;0.8869623409502166;1.389402750136212E8;7.576952746126678E9;0.9167059188443335;0.4753173173173173;
332;;0.6040596225951196;0.884990926413891;1.4733641510439515E8;5.126440789359106E9;0.9168045886883018;0.4952972972972973;
333;;0.5796895230443487;0.8845079816847067;1.6311334405234966E8;6.913880878491088E9;0.9217520997162227;0.49738938938938937;
334;;0.555665194798283;0.8712508315305075;1.6388431492331895E8;6.091165908611944E9;0.9280313689465026;0.49995595595595593;
335;;0.6032206491608055;0.8841289030764072;1.6319176991311586E8;6.288449534913392E9;0.9154582380109558;0.5027047047047047;
336;;0.5592378523007602;0.8766573798689039;1.6851162218950212E8;5.382304614522215E9;0.9171365429748077;0.5006786786786787;
337;;0.546993098686201;0.8891843105193118;1.4108359907832378E8;6.688520000231654E9;0.9230586089705755;0.5;
338;;0.5513027583914922;0.893513361384434;1.577384326696181E8;5.275361002657051E9;0.9107621637787442;0.4974174174174174;
339;;0.5941007748257003;0.8747943395642357;1.676985872900115E8;6.123661227325967E9;0.9201730401463702;0.49644444444444447;
340;;0.5552617932552291;0.8840847348236822;1.5311951639786905E8;6.75403124157354E9;0.9254374726479462;0.5003043043043043;
341;;0.6151926652255503;0.8758110432825034;1.698007546170611E8;5.441907387206896E9;0.9168473233721427;0.4936716716716717;
342;;0.5893569029834663;0.8823886942475084;1.7737641229742807E8;6.660996810858221E9;0.9255891738878248;0.49864864864864866;
343;;0.6092988918514866;0.9017495191736558;1.4014672540384087E8;6.474759924838984E9;0.9159968930374507;0.4987807807807808;
344;;0.6403520623257728;0.8917619476231218;1.3631066256312415E8;5.8968091051251335E9;0.9192747415538289;0.4881821821821822;
345;;0.5872832807695838;0.884733547630183;1.4336189855750138E8;6.04961497413208E9;0.9229629439650062;0.5031571571571571;
346;;0.6380046085215845;0.8818011121260396;1.878527785627805E8;6.001836319521407E9;0.9256671174341874;0.4941881881881882;
347;;0.687288310776214;0.916295564964641;2.6719857929757378E8;5.640021987459293E9;0.9040337262371161;0.48300300300300303;
348;;0.6765023880994148;0.882259709928508;1.2805848191410552E8;8.552039147651722E9;0.9213572748342247;0.48044244244244244;
349;;0.6266797901824201;0.8916762900275279;1.4407020180625746E8;6.554769309946122E9;0.9132441867675132;0.49174174174174173;
350;;0.5677254513422678;0.884761072169653;1.5730038415623596E8;6.694533948773917E9;0.9146815884079948;0.5006026026026026;
351;;0.5307734300013711;0.8729405786330671;1.901092277350011E8;6.539158520060747E9;0.9220463085088553;0.4993793793793794;
352;;0.5807051036712726;0.8840043955316801;1.5246101300328568E8;5.808794332386765E9;0.9127810276038458;0.500926926926927;
353;;0.6036179287696305;0.8895898193924059;1.589544883540492E8;6.107309448440181E9;0.9243748887893521;0.5021041041041041;
354;;0.562840613840857;0.8728754286464889;1.584808651955053E8;5.000037963681003E9;0.918180883809185;0.49767167167167164;
355;;0.6018394526923777;0.8947572542414423;1.5292948163025698E8;5.262086325477107E9;0.9247603609853696;0.49688488488488486;
356;;0.6279752818592433;0.8745758645074306;1.75097966100663E8;6.49769485060221E9;0.9185567521583897;0.4901161161161161;
357;;0.5917472560706093;0.8776506444661967;1.549166590822664E8;5.897538382183223E9;0.9182811513344382;0.4928368368368368;
358;;0.6374868531055993;0.8779080246350643;1.5854688329270354E8;6.7885859563178215E9;0.9283203000984938;0.49306706706706704;
359;;0.5920033444021595;0.8892100657683641;1.4428996990410924E8;5.3844437333234005E9;0.9204280370488447;0.49971971971971973;
360;;0.6478514394293919;0.8849176077063925;1.769531896948137E8;5.463577456940931E9;0.9197105239234786;0.491009009009009;
361;;0.5929750964988258;0.889067663934119;1.5028505541211537E8;7.271649937998031E9;0.9168367383022668;0.4953273273273273;
362;;0.5795031952174808;0.881480712554351;1.3146069603001663E8;5.826869536932067E9;0.9275651312677937;0.4988948948948949;
363;;0.6362564200372127;0.8718062680692701;1.853120454425707E8;5.506253533017956E9;0.9222151014146486;0.4935995995995996;
364;;0.6162355196537044;0.8910274456952553;1.4034012721123683E8;6.073428855910473E9;0.9159817894791843;0.4885065065065065;
365;;0.6619632808907745;0.9354377644313862;4.3112755666700816E8;6.291505521896586E9;0.8865702319276848;0.49103303303303303;
366;;0.6625632626839052;0.8853999236134937;1.4645542987485754E8;8.935431233022354E9;0.9292523422538361;0.4854654654654655;
367;;0.6417372855670729;0.9007470644148612;1.4252072662577218E8;5.097070138599046E9;0.9142000584389621;0.4868008008008008;
368;;0.570761233067879;0.8865819733213951;1.535039404844917E8;7.389254870244133E9;0.9190691026096248;0.49595995995995995;
369;;0.5635012515686612;0.8944625315280958;1.5423368965172797E8;6.234789952306773E9;0.9168018845222673;0.5001241241241241;
370;;0.525190680200067;0.8668967467574703;1.5861741005675876E8;6.033881786483145E9;0.9239134596249505;0.50201001001001;
371;;0.5687737571209108;0.8880674951358131;1.6051765764686978E8;6.381870412242836E9;0.9179503666003865;0.502922922922923;
372;;0.563231549330186;0.8766682438021419;1.5078283304346433E8;5.739835804819358E9;0.9282712455682469;0.49792592592592594;
373;;0.5968584842176227;0.8843060186354376;1.7754103627626032E8;6.864502197201123E9;0.9185629176859504;0.4966086086086086;
374;;0.5998910457628721;0.8813644413067295;1.4508753414644596E8;5.817778053849987E9;0.9219918161362362;0.49414614614614616;
375;;0.6293462997448724;0.8926968084920032;1.5979897058939984E8;6.684168490089081E9;0.9206167420560003;0.4881601601601602;
376;;0.6639103771307162;0.876243231788157;1.7226841488587826E8;5.172543224026134E9;0.917480827182745;0.4847687687687688;
377;;0.6230685425685426;0.8917898292240818;1.4368272694647723E8;5.285373085866097E9;0.9242950284420137;0.48916116116116115;
378;;0.6450751044932079;0.8892634461923572;1.5423491248827076E8;5.3237818081575365E9;0.9204721813540891;0.4856596596596597;
379;;0.5517326621237235;0.8811561938397713;1.4535099252663466E8;6.442231245440459E9;0.9276081401599288;0.5042822822822823;
380;;0.6252229834685393;0.9003380714273873;2.2065155213208148E8;5.891084235635591E9;0.9216620563814557;0.4913133133133133;
381;;0.6508004293441186;0.8910317853436599;1.3924265847949263E8;6.435610307327501E9;0.9233401159375458;0.49206606606606607;
382;;0.5956468215072377;0.8921525460639085;1.3366762310579337E8;6.612324412649E9;0.9254862075385871;0.5002082082082082;
383;;0.5755556413026701;0.9085531867954281;3.217319366988147E8;6.977136874364292E9;0.8790117057402984;0.4931071071071071;
384;;0.7327391925300328;0.8703575319981474;1.7125747999341363E8;6.195319924154443E9;0.9310719178748634;0.4836256256256256;
385;;0.731072203042117;0.8838949069486324;1.3346496591142125E8;6.782433894052217E9;0.9209896499202928;0.4684764764764765;
386;;0.6029632271303893;0.8877851589637896;1.4437172597526687E8;6.563918321882731E9;0.9160884907970912;0.4943323323323323;
387;;0.6478699917857103;0.892894419230697;1.4827115238760826E8;6.564462611035057E9;0.9183071177911513;0.49163363363363366;
388;;0.6161040014825543;0.8885673018910063;1.5626479350126475E8;5.69131130755374E9;0.9206190051289728;0.49154354354354357;
389;;0.6169980138590556;0.871031725293672;2.373985663690289E8;7.289826015561159E9;0.9304129556022449;0.499027027027027;
390;;0.5719584523597673;0.8932491415784177;1.553746956544242E8;5.6934607154434595E9;0.919175002491001;0.500926926926927;
391;;0.5943192248852626;0.8736820819118121;1.6411713317897496E8;6.030448704764038E9;0.9159908764453988;0.5015035035035035;
392;;0.5469660434925091;0.8824991875102453;1.533588254603614E8;5.498497340634953E9;0.9233625147497551;0.4997017017017017;
393;;0.5581564370588761;0.8867394522760236;1.5882218942007062E8;7.138031338702473E9;0.9194977104838506;0.5004524524524524;
394;;0.5840111241783277;0.8710338854830706;1.717146352755126E8;5.009128697814187E9;0.9215215003701391;0.49829229229229227;
395;;0.5633579573069015;0.8895866398224316;1.5931235831309852E8;6.386366405119438E9;0.9192401496750819;0.49843043043043045;
396;;0.552675165929266;0.8812346500778067;1.4781454803823727E8;6.135473173941044E9;0.9193200535499866;0.49925525525525527;
397;;0.5328568552581249;0.8806498665452273;1.708638792915606E8;5.704433855072053E9;0.9264192586292329;0.5012672672672672;
398;;0.5602548595195653;0.8799632659375239;1.9507996696082434E8;6.641590547744096E9;0.9232986994066866;0.5020800800800801;
399;;0.5936957230757248;0.8866754189283115;1.2519773493855612E8;6.298521617220036E9;0.9214079379299336;0.4994514514514515;
400;;0.5754031888904415;0.8929772382545369;1.3401151798716134E8;5.778445332388109E9;0.9239232112835465;0.5001541541541542;
401;;0.5875851839413403;0.9037468415701067;1.3928036532309234E8;7.084732901553293E9;0.9124800906927062;0.4983003003003003;
402;;0.726121208052599;0.9452281373993032;4.411485624780174E8;6.224004987748431E9;0.86514140725125;0.4813053053053053;
403;;0.7980675051302388;0.8997816626487427;1.3267850907615101E8;7.976142943244207E9;0.9254527047260865;0.4323923923923924;
404;;0.7655648836000335;0.8962711112270934;1.3564392938139957E8;5.363460930364929E9;0.9201023164177544;0.4575295295295295;
405;;0.7477715121136174;0.8972176914954817;1.3807412922467843E8;6.660247282837678E9;0.917112410780424;0.4633233233233233;
406;;0.5856396106574525;0.8941680751167509;1.42641714515016E8;4.496003653366513E9;0.9218258161216907;0.5027427427427428;
407;;0.61964076723435;0.8782456677195466;1.5127818031114534E8;6.242219556486798E9;0.9105626603361475;0.4906086086086086;
408;;0.657371579166885;0.8969281747540897;1.548793409114477E8;5.362103424593418E9;0.925696250539428;0.48454654654654655;
409;;0.5944073657143566;0.884807105413924;1.4939234092903206E8;6.401209578251297E9;0.9169692104470015;0.5000640640640641;
410;;0.6113508442776736;0.8823629169834197;1.5269758578168806E8;5.417784184805182E9;0.9270812432878542;0.49524324324324326;
411;;0.5633775591940915;0.8853744303007343;1.5001646546314052E8;6.189776459167244E9;0.9192450370845613;0.4980700700700701;
412;;0.5764272674466849;0.8711735506758971;1.5882263921982995E8;6.076866225420465E9;0.9231297398577867;0.5008628628628629;
413;;0.5919704030735908;0.9009007154367966;1.4554455439067245E8;5.60251209436237E9;0.916402516106711;0.497965965965966;
414;;0.5643256996223258;0.8851193110113548;1.5103159314267465E8;7.277624374715483E9;0.9258726889229517;0.4994894894894895;
415;;0.580754372512506;0.8811946816758917;1.3620699402581295E8;6.620925689862973E9;0.919845146413798;0.49925125125125125;
416;;0.6251219055380962;0.8906630863432868;1.4113409504319668E8;6.057253098758711E9;0.9092180554159841;0.5010930930930931;
417;;0.7389873461225969;0.9432369193092425;4.3914743950118434E8;6.70693820793264E9;0.84969167492986;0.4697897897897898;
418;;0.8006954921863109;0.8806071385039438;2.250903649729205E8;8.518847459010623E9;0.918665744620027;0.47256856856856855;
419;;0.7666543386622127;0.8803213140752194;1.2693539399203882E8;6.597683653034278E9;0.9208375368992596;0.4693173173173173;
420;;0.6826015377657167;0.8854286710343571;1.385167028960237E8;5.915335212525241E9;0.9208930321660885;0.47755555555555557;
421;;0.6294319800569801;0.8851733925390336;1.3955329263434368E8;6.511970770728086E9;0.9236286033927592;0.4927767767767768;
422;;0.5879865032310685;0.8860148002975774;1.5138634270732108E8;5.330678678781342E9;0.9180528053123125;0.49618818818818816;
423;;0.6281046811417655;0.873330058005064;2.021556399460229E8;6.3392268324460335E9;0.9283568495959407;0.49405005005005004;
424;;0.6461873496736181;0.8803831217183032;1.503766174942912E8;6.330627620413412E9;0.9239610096566231;0.4904704704704705;
425;;0.5586311417068816;0.8906419174884805;1.551379026432188E8;5.231404547408822E9;0.9199520670968316;0.5021561561561562;
426;;0.5463202349828491;0.8688544366149478;1.7731954031943494E8;5.686170907910999E9;0.9227210555964238;0.49854054054054053;
427;;0.5852231546334229;0.8785482331139711;1.6835958342169347E8;6.18509773995793E9;0.9257936169562886;0.4985945945945946;
428;;0.5829410235823873;0.8937672210416592;1.570892290722786E8;5.947527710525703E9;0.9171535765446868;0.5011991991991992;
429;;0.5644433582253796;0.8982651995204542;1.2658146382189028E8;6.798012314417507E9;0.9139141170767157;0.5004944944944945;
430;;0.6129144783215262;0.8714934166083608;1.9390515149930832E8;5.9905473055083065E9;0.9236241684815576;0.500966966966967;
431;;0.5393174910196187;0.908370607633978;3.1941213261751217E8;6.894147488194837E9;0.874873440585682;0.5021441441441441;
432;;0.629578990845163;0.8806670679092204;2.2268562907419598E8;6.234526826569092E9;0.9214134550772984;0.4905385385385385;
433;;0.6086143569443916;0.8895224143317326;1.2703538283588E8;7.769654537491163E9;0.9236153691658574;0.49596396396396397;
434;;0.5727754615359657;0.8886917949267911;1.4036901401569468E8;6.952435200288694E9;0.9224551868701649;0.4989269269269269;
435;;0.5762257248427904;0.8801715697101165;1.506207360859948E8;5.796184720727712E9;0.926240532522516;0.500028028028028;
436;;0.5677965083630109;0.8911935669683153;1.4670155040377268E8;5.872083451569794E9;0.9213506815942558;0.49884884884884884;
437;;0.5846988565164659;0.8861959380487519;1.621835711786984E8;6.726958146177967E9;0.9246423896883377;0.5010270270270271;
438;;0.5597727155012948;0.8936185483822707;1.404188653081464E8;5.787653892654679E9;0.9247620761872873;0.4982982982982983;
439;;0.569008986051283;0.8812161764825835;1.6492769537489983E8;5.448272262403274E9;0.9230226606037111;0.49888488488488486;
440;;0.544315536745948;0.8883247858211494;1.432794474294529E8;7.065706514233142E9;0.9283672822143879;0.5017637637637637;
441;;0.5662253031385347;0.8881111825282522;1.478736968411188E8;5.331610396931838E9;0.9256791996244205;0.5002282282282282;
442;;0.5731991626839966;0.8817477443863695;1.6352335074084243E8;6.718632440116318E9;0.9275247980742898;0.4991991991991992;
443;;0.5532117970163214;0.8933066057317188;1.3811181701888713E8;5.684416221824024E9;0.9274803692270187;0.5003183183183183;
444;;0.5549990876359301;0.8966215099643913;1.5194304249094367E8;5.104046471239559E9;0.9212396971499788;0.49766366366366366;
445;;0.5730137664206274;0.8796348320106143;1.6538037102135468E8;5.987053539756238E9;0.9237532419789443;0.5004344344344345;
446;;0.5440795211354723;0.9021730491924291;1.2402341657288925E8;6.227554551198137E9;0.9242504394165723;0.4998138138138138;
447;;0.5645129135531015;0.889881632615905;1.5670878703184286E8;6.67530442452916E9;0.9247102676023824;0.5003843843843844;
448;;0.5446479312116811;0.8875108880125578;1.3260423382986808E8;6.758705632074399E9;0.9260302839674892;0.4999179179179179;
449;;0.6102304385151809;0.9217183372896673;1.4329331204485664E8;6.6649023362556925E9;0.9036027331807323;0.4995795795795796;
450;;0.740704372880256;0.9087646009933107;1.699851465261754E8;6.20546307226827E9;0.9150652671380973;0.4637537537537538;
451;;0.7500299279989469;0.875162395450164;1.342494996763783E8;6.439780475220801E9;0.9260229492644656;0.4641801801801802;
452;;0.6832377417903733;0.889323470810732;1.479518794989092E8;5.6712411881617155E9;0.920406566901504;0.47918718718718717;
453;;0.6602953559850111;0.8842262175095006;1.5040043808336827E8;5.11058491545687E9;0.9110549223400696;0.48256656656656655;
454;;0.6047269112450409;0.8909461975692982;1.53443806918121E8;6.155290320800632E9;0.9192001874955367;0.49473673673673674;
455;;0.5939564285520497;0.8878540526070442;1.5698235839817995E8;5.60112060978082E9;0.9107772869933981;0.49553553553553553;
456;;0.5869777826024756;0.8950808915031472;1.6042981140109482E8;7.059361726462312E9;0.925498567763648;0.49764764764764763;
457;;0.563391372229576;0.8817516082778335;1.5563122246241805E8;5.515964352559885E9;0.9108501164885809;0.5002002002002002;
458;;0.5461146784460171;0.8898229506613923;1.5080417167452908E8;6.341630182627297E9;0.923572625282767;0.49865665665665665;
459;;0.5813680862722501;0.8863260791464259;1.5399299938777727E8;5.885945733550825E9;0.9229779256005297;0.5018318318318319;
460;;0.5439120590378742;0.8722584909063884;1.8821862000426644E8;6.194318744691823E9;0.9290105064283279;0.49934134134134134;
